,Title,Year,Authors,Journal,Journal Acronym
48,Uncertainty-Aware Unsupervised Domain Adaptation in Object Detection.,2022,"Dayan Guan, Jiaxing Huang, Aoran Xiao, Shijian Lu, Yanpeng Cao", 24: 2502-2514 ,tmm
49,GenCo: Generative Co-training for Generative Adversarial Networks with Limited Data.,2022,"Kaiwen Cui, Jiaxing Huang, Zhipeng Luo, Gongjie Zhang, Fangneng Zhan, Shijian Lu", AAAI 2022: 499-507,aaai
50,Transfer Learning from Synthetic to Real LiDAR Point Cloud for Semantic Segmentation.,2022,"Aoran Xiao, Jiaxing Huang, Dayan Guan, Fangneng Zhan, Shijian Lu", AAAI 2022: 2795-2803,aaai
51,Accelerating DETR Convergence via Semantic-Aligned Matching.,2022,"Gongjie Zhang, Zhipeng Luo, Yingchen Yu, Kaiwen Cui, Shijian Lu", CVPR 2022: 939-948,cvpr
52,Category Contrast for Unsupervised Domain Adaptation in Visual Tasks.,2022,"Jiaxing Huang, Dayan Guan, Aoran Xiao, Shijian Lu, Ling Shao", CVPR 2022: 1193-1204,cvpr
53,Fourier Document Restoration for Robust Document Dewarping and Recognition.,2022,"Chuhui Xue, Zichen Tian, Fangneng Zhan, Shijian Lu, Song Bai", CVPR 2022: 4563-4572,cvpr
54,PTTR: Relational 3D Point Cloud Object Tracking with Transformer.,2022,"Changqing Zhou, Zhipeng Luo, Yueru Luo, Tianrui Liu, Liang Pan, Zhongang Cai, Haiyu Zhao, Shijian Lu", CVPR 2022: 8521-8530,cvpr
55,Spectral Unsupervised Domain Adaptation for Visual Recognition.,2022,"Jingyi Zhang, Jiaxing Huang, Zichen Tian, Shijian Lu", CVPR 2022: 9819-9830,cvpr
56,Unbiased Subclass Regularization for Semi-Supervised Semantic Segmentation.,2022,"Dayan Guan, Jiaxing Huang, Aoran Xiao, Shijian Lu", CVPR 2022: 9958-9968,cvpr
57,Marginal Contrastive Correspondence for Guided Image Generation.,2022,"Fangneng Zhan, Yingchen Yu, Rongliang Wu, Jiahui Zhang, Shijian Lu, Changgong Zhang", CVPR 2022: 10653-10662,cvpr
