,Title,Year,Authors,Journal,Journal Acronym
91,Enhancing Viewing Experience of Generated Visual Storylines for Promotional Videos.,2021,"Chang Liu, Han Yu, Zhiqi Shen, Ian Dixon, Yingxue Yu, Zhanning Gao, Pan Wang, Peiran Ren, Xuansong Xie, Lizhen Cui, Chunyan Miao", ICME 2021: 1-6,icmcs
92,Predictive Analytics for COVID-19 Social Distancing.,2021,"Harold Ze Chie Teng, Hongchao Jiang, Xuan Rong Zane Ho, Wei Yang Bryan Lim, Jer Shyuan Ng, Han Yu, Zehui Xiong, Dusit Niyato, Chunyan Miao", IJCAI 2021: 5016-5019,ijcai
93,Opportunistic Coded Distributed Computing: An Evolutionary Game Approach.,2021,"Han Yu, Dusit Niyato, Cyril Leung, Dong In Kim", IWCMC 2021: 1430-1435,iwcmc
94,Latent-Optimized Adversarial Neural Transfer for Sarcasm Detection.,2021,"Xu Guo, Boyang Li, Han Yu, Chunyan Miao", NAACL-HLT 2021: 5394-5407,naacl
95,DEKR: Description Enhanced Knowledge Graph for Machine Learning Method Recommendation.,2021,"Xianshuai Cao, Yuliang Shi, Han Yu, Jihu Wang, Xinjun Wang, Zhongmin Yan, Zhiyong Chen", SIGIR 2021: 203-212,sigir
96,HYDRA: Hypergradient Data Relevance Analysis for Interpreting Deep Neural Networks.,2021,"Yuanyuan Chen, Boyang Li, Han Yu, Pengcheng Wu, Chunyan Miao",02515 ,corr
97,Towards Personalized Federated Learning.,2021,"Alysa Ziying Tan, Han Yu, Lizhen Cui, Qiang Yang",00710 ,corr
98,Noise-resistant Deep Metric Learning with Ranking-based Instance Selection.,2021,"Chang Liu, Han Yu, Boyang Li, Zhiqi Shen, Zhanning Gao, Peiran Ren, Xuansong Xie, Lizhen Cui, Chunyan Miao",16047 ,corr
99,Latent-Optimized Adversarial Neural Transfer for Sarcasm Detection.,2021,"Xu Guo, Boyang Li, Han Yu, Chunyan Miao",09261 ,corr
100,Noise-Resistant Deep Metric Learning with Probabilistic Instance Filtering.,2021,"Chang Liu, Han Yu, Boyang Li, Zhiqi Shen, Zhanning Gao, Peiran Ren, Xuansong Xie, Lizhen Cui, Chunyan Miao",01431 ,corr
101,GTG-Shapley: Efficient and Accurate Participant Contribution Evaluation in Federated Learning.,2021,"Zelei Liu, Yuanyuan Chen, Han Yu, Yang Liu, Lizhen Cui",02053 ,corr
102,Securing Federated Learning: A Covert Communication-based Approach.,2021,"Yuan-Ai Xie, Jiawen Kang, Dusit Niyato, Nguyen Thi Thanh Van, Nguyen Cong Luong, Zhixin Liu, Han Yu",02221 ,corr
103,A Survey of Fairness-Aware Federated Learning.,2021,"Yuxin Shi, Han Yu, Cyril Leung",01872 ,corr
104,Intelligent Online Selling Point Extraction for E-Commerce Recommendation.,2021,"Xiaojie Guo, Shugen Wang, Hanqing Zhao, Shiliang Diao, Jiajia Chen, Zhuoye Ding, Zhen He, Yun Xiao, Bo Long, Han Yu, Lingfei Wu",10613 ,corr
105,Automatic Product Copywriting for E-Commerce.,2021,"Xueying Zhang, Yanyan Zou, Hainan Zhang, Jing Zhou, Shiliang Diao, Jiajia Chen, Zhuoye Ding, Zhen He, Xueqi He, Yun Xiao, Bo Long, Han Yu, Lingfei Wu",11915 ,corr
106,Addressing the Challenges of Government Service Provision with AI.,2020,"Yongqing Zheng, Han Yu, Lizhen Cui, Chunyan Miao, Cyril Leung, Yang Liu, Qiang Yang", 41: 33-43 ,aim
107,Introduction to the Special Issue on Federated Machine Learning.,2020,"Yang Liu, Han Yu, Qiang Yang", 35: 3-4 ,expert
108,A Sustainable Incentive Scheme for Federated Learning.,2020,"Han Yu, Zelei Liu, Yang Liu, Tianjian Chen, Mingshu Cong, Xi Weng, Dusit Niyato, Qiang Yang", 35: 58-69 ,expert
109,Autoencoder based sample selection for self-taught learning.,2020,"Siwei Feng, Han Yu, Marco F. Duarte", 192: 105343 ,kbs
110,Multi-component transfer metric learning for handling unrelated source domain samples.,2020,"Chang'an Yi, Yonghui Xu, Han Yu, Yuguang Yan, Yang Liu", 203: 106132 ,kbs
111,Nondestructive Identification of Coal and Gangue via Near-Infrared Spectroscopy Based on Improved Broad Learning.,2020,"Liang Zou, Xinhui Yu, Ming Li, Meng Lei, Han Yu", 69: 8043-8052 ,tim
112,Transfer Learning with Dynamic Distribution Adaptation.,2020,"Jindong Wang, Yiqiang Chen, Wenjie Feng, Han Yu, Meiyu Huang, Qiang Yang", 11: 6:1-6:25 ,tist
113,Towards Fair and Privacy-Preserving Federated Deep Models.,2020,"Lingjuan Lyu, Jiangshan Yu, Karthik Nandakumar, Yitong Li, Xingjun Ma, Jiong Jin, Han Yu, Kee Siong Ng", 31: 2524-2541 ,tpds
114,FedVision: An Online Visual Object Detection Platform Powered by Federated Learning.,2020,"Yang Liu, Anbu Huang, Yun Luo, He Huang, Youzhi Liu, Yuanyuan Chen, Lican Feng, Tianjian Chen, Han Yu, Qiang Yang", AAAI 2020: 13172-13179,aaai
115,Accelerating Ranking in E-Commerce Search Engines through Contextual Factor Selection.,2020,"Anxiang Zeng, Han Yu, Qing Da, Yusen Zhan, Chunyan Miao", AAAI 2020: 13212-13219,aaai
116,PIDS: An Intelligent Electric Power Management Platform.,2020,"Yongqing Zheng, Han Yu, Yuliang Shi, Kun Zhang, Shuai Zhen, Lizhen Cui, Cyril Leung, Chunyan Miao", AAAI 2020: 13220-13227,aaai
117,Efficient Spatial-Temporal Rebalancing of Shareable Bikes (Student Abstract).,2020,"Zichao Deng, Anqi Tu, Zelei Liu, Han Yu", AAAI 2020: 13775-13776,aaai
118,Generating Engaging Promotional Videos for E-commerce Platforms (Student Abstract).,2020,"Chang Liu, Han Yu, Yi Dong, Zhiqi Shen, Yingxue Yu, Ian Dixon, Zhanning Gao, Pan Wang, Peiran Ren, Xuansong Xie, Lizhen Cui, Chunyan Miao", AAAI 2020: 13865-13866,aaai
119,A Fairness-aware Incentive Scheme for Federated Learning.,2020,"Han Yu, Zelei Liu, Yang Liu, Tianjian Chen, Mingshu Cong, Xi Weng, Dusit Niyato, Qiang Yang", AIES 2020: 393-399,aies
120,CLUE: Personalized Hospital Readmission Prediction Against Data Insufficiency under Imbalanced-Data Environment.,2020,"Qianwen Meng, Lizhen Cui, Guoxian Yu, Han Yu, Wei Guo, Hui Li", BIBM 2020: 469-472,bibm
121,An AI-empowered Visual Storyline Generator.,2020,"Chang Liu, Zhao Yong Lim, Han Yu, Zhiqi Shen, Ian Dixon, Zhanning Gao, Pan Wang, Peiran Ren, Xuansong Xie, Lizhen Cui, Chunyan Miao", IJCAI 2020: 5267-5269,ijcai
122,A Multi-player Game for Studying Federated Learning Incentive Schemes.,2020,"Kang Loon Ng, Zichen Chen, Zelei Liu, Han Yu, Yang Liu, Qiang Yang", IJCAI 2020: 5279-5281,ijcai
123,A Testbed for Studying COVID-19 Spreading in Ride-Sharing Systems.,2020,"Harrison Jun Yong Wong, Zichao Deng, Han Yu, Jianqiang Huang, Cyril Leung, Chunyan Miao", IJCAI 2020: 5294-5296,ijcai
