,Title,Year,Authors,Journal,Journal Acronym
73,Covert Ambient Backscatter Communications With Multi-Antenna Tag.,2023,"Jiahao Liu, Jihong Yu, Dusit Niyato, Rongrong Zhang, Xiaozheng Gao, Jianping An", 22: 6199-6212 ,twc
74,"Mobile Charging Services for the Internet of Electric Vehicles: Concepts, Scenarios, and Challenges.",2023,"Ran Wang, Hui Wang, Kun Zhu, Changyan Yi, Ping Wang, Dusit Niyato", 18: 110-119 ,vtm
75,Secure Beamforming for IRS-Enhanced NOMA Networks.,2023,"Wei Wang, Yang Cao, Min Sheng, Jie Tang, Nan Zhao, Dusit Niyato, Kai-Kit Wong", 30: 134-140 ,wc
76,Rethinking Wireless Communication Security in Semantic Internet of Things.,2023,"Hongyang Du, Jiacheng Wang, Dusit Niyato, Jiawen Kang, Zehui Xiong, Mohsen Guizani, Dong In Kim", 30: 36-43 ,wc
77,Realizing the Metaverse with Edge Intelligence: A Match Made in Heaven.,2023,"Wei Yang Bryan Lim, Zehui Xiong, Dusit Niyato, Xianbin Cao, Chunyan Miao, Sumei Sun, Qiang Yang", 30: 64-71 ,wc
78,GoMORE: Global Model Reuse for Resource-Constrained Wireless Federated Learning.,2023,"Jiacheng Yao, Zhaohui Yang, Wei Xu, Mingzhe Chen, Dusit Niyato", 12: 1543-1547 ,wcl
79,Optimal Auction for Effective Energy Management for UAV-assisted Metaverse Synchronization System.,2023,"Nguyen Cong Luong, Le Khac Chau, Nguyen Do Duy Anh, Nguyen Huu Sang, Shaohan Feng, Van-Dinh Nguyen, Dusit Niyato, Dong In Kim", CCNC 2023: 392-397,ccnc
80,Economics of Semantic Communication in Metaverse: An Auction Approach.,2023,"Zi Qin Liew, Hongyang Du, Wei Yang Bryan Lim, Zehui Xiong, Dusit Niyato, Han Yu", CCNC 2023: 398-403,ccnc
81,Blockchain Technology for Participatory Publication of Archival Documents. Marco Polo's Diplomatic Codex as a Showcase.,2023,"Andrea Nanetti, Paola Benussi, Andrea Erboso, Dusit Niyato", HCI  2023: 548-558,hci
82,Freshness-aware Incentive Mechanism for Mobile AI-Generated Content (AIGC) Networks.,2023,"Jinbo Wen, Jiawen Kang, Minrui Xu, Hongyang Du, Zehui Xiong, Yang Zhang, Dusit Niyato", ICCC 2023: 1-6,iccchina
83,Adaptive Resource Allocation in Quantum Key Distribution (QKD) for Federated Learning.,2023,"Rakpong Kaewpuang, Minrui Xu, Dusit Niyato, Han Yu, Zehui Xiong, Xuemin Sherman Shen", ICNC 2023: 71-76,iccnc
84,Blockchain-Aided AI-Generated Content Services: Stackelberg Game-Based Content Caching Approach.,2023,"Yijing Lin, Zhipeng Gao, Hongyang Du, Dusit Niyato", ICWS 2023: 186-195,icws
85,Reputation-Aware Opportunistic Budget Optimization for Auction-based Federation Learning.,2023,"Xavier Tan, Wei Yang Bryan Lim, Dusit Niyato, Han Yu", IJCNN 2023: 1-8,ijcnn
86,Game Theoretic Resource Planning and Request Scheduling in Mobile Edge Computing Networks.,2023,"Bin Xiang, Jocelyne Elias, Fabio Martignon, Elisabetta Di Nitto, Dusit Niyato", IFIP Networking 2023: 1-9,networking
