,Title,Year,Authors,Journal,Journal Acronym
57,Titan: a scheduler for foundation model fine-tuning workloads.,2022,"Wei Gao, Peng Sun, Yonggang Wen, Tianwei Zhang", SoCC 2022: 348-354,cloud
58,Improving Adversarial Robustness of 3D Point Cloud Classification Models.,2022,"Guanlin Li, Guowen Xu, Han Qiu, Ruan He, Jiwei Li, Tianwei Zhang", ECCV  2022: 672-689,eccv
59,Watermarking Pre-trained Encoders in Contrastive Learning.,2022,"Yutong Wu, Han Qiu, Tianwei Zhang, Jiwei Li, Meikang Qiu", ICDIS 2022: 228-233,icdis
60,A Formal Methodology for Verifying Side-Channel Vulnerabilities in Cache Architectures.,2022,"Ke Jiang, Tianwei Zhang, David Sanán, Yongwang Zhao, Yang Liu", ICFEM 2022: 190-208,icfem
61,BadPre: Task-agnostic Backdoor Attacks to Pre-trained NLP Foundation Models.,2022,"Kangjie Chen, Yuxian Meng, Xiaofei Sun, Shangwei Guo, Tianwei Zhang, Jiwei Li, Chun Fan", ICLR 2022,iclr
62,NASPY: Automated Extraction of Automated Machine Learning Models.,2022,"Xiaoxuan Lou, Shangwei Guo, Jiwei Li, Yaoxin Wu, Tianwei Zhang", ICLR 2022,iclr
63,GNN-LM: Language Modeling based on Global Contexts via GNN.,2022,"Yuxian Meng, Shi Zong, Xiaoya Li, Xiaofei Sun, Tianwei Zhang, Fei Wu, Jiwei Li", ICLR 2022,iclr
64,Text's Armor: Optimized Local Adversarial Perturbation Against Scene Text Editing Attacks.,2022,"Tao Xiang, Hangcheng Liu, Shangwei Guo, Hantao Liu, Tianwei Zhang", ACM Multimedia 2022: 2777-2785,mm
65,Physical Backdoor Attacks to Lane Detection Systems in Autonomous Driving.,2022,"Xingshuo Han, Guowen Xu, Yuan Zhou, Xuehuan Yang, Jiwei Li, Tianwei Zhang", ACM Multimedia 2022: 2957-2968,mm
66,Triggerless Backdoor Attack for NLP Tasks with Clean Labels.,2022,"Leilei Gan, Jiwei Li, Tianwei Zhang, Xiaoya Li, Yuxian Meng, Fei Wu, Yi Yang, Shangwei Guo, Chun Fan", NAACL-HLT 2022: 2942-2952,naacl
