,Title,Year,Authors,Journal,Journal Acronym
58,Exploiting Semantic Role Contextualized Video Features for Multi-Instance Text-Video Retrieval EPIC-KITCHENS-100 Multi-Instance Retrieval Challenge 2022.,2022,"Burak Satar, Hongyuan Zhu, Hanwang Zhang, Joo Hwee Lim",14381 ,corr
59,On Non-Random Missing Labels in Semi-Supervised Learning.,2022,"Xinting Hu, Yulei Niu, Chunyan Miao, Xian-Sheng Hua, Hanwang Zhang",14923 ,corr
60,Invariant Feature Learning for Generalized Long-Tailed Classification.,2022,"Kaihua Tang, Mingyuan Tao, Jiaxin Qi, Zhenguang Liu, Hanwang Zhang",09504 ,corr
61,Equivariance and Invariance Inductive Bias for Learning from Insufficient Data.,2022,"Tan Wang, Qianru Sun, Sugiri Pranata, Jayashree Karlekar, Hanwang Zhang",12258 ,corr
62,NICEST: Noisy Label Correction and Training for Robust Scene Graph Generation.,2022,"Lin Li, Long Chen, Hanrong Shi, Hanwang Zhang, Yi Yang, Wei Liu, Jun Xiao",13316 ,corr
63,Identifying Hard Noise in Long-Tailed Sample Distribution.,2022,"Xuanyu Yi, Kaihua Tang, Xian-Sheng Hua, Joo-Hwee Lim, Hanwang Zhang",13378 ,corr
64,Class Is Invariant to Context and Vice Versa: On Learning Invariance for Out-Of-Distribution Generalization.,2022,"Jiaxin Qi, Kaihua Tang, Qianru Sun, Xian-Sheng Hua, Hanwang Zhang",03462 ,corr
65,Learning to Collocate Visual-Linguistic Neural Modules for Image Captioning.,2022,"Xu Yang, Hanwang Zhang, Chongyang Gao, Jianfei Cai",01338 ,corr
66,Respecting Transfer Gap in Knowledge Distillation.,2022,"Yulei Niu, Long Chen, Chang Zhou, Hanwang Zhang",12787 ,corr
67,Attention-based Class Activation Diffusion for Weakly-Supervised Semantic Segmentation.,2022,"Jianqiang Huang, Jian Wang, Qianru Sun, Hanwang Zhang",10931 ,corr
68,Evaluating and Mitigating Static Bias of Action Representations in the Background and the Foreground.,2022,"Haoxin Li, Yue Wu, Yuan Liu, Hanwang Zhang, Boyang Li",12883 ,corr
69,Variational Context: Exploiting Visual and Textual Context for Grounding Referring Expressions.,2021,"Yulei Niu, Hanwang Zhang, Zhiwu Lu, Shih-Fu Chang", 43: 347-359 ,pami
70,Self-Adaptive Neural Module Transformer for Visual Question Answering.,2021,"Huasong Zhong, Jingyuan Chen, Chen Shen, Hanwang Zhang, Jianqiang Huang, Xian-Sheng Hua", 23: 1264-1273 ,tmm
71,Introduction to the Special Issue on Fine-grained Visual Computing.,2021,"Shaohua Wan, Zan Gao, Hanwang Zhang, Xiaojun Chang", 17: 11:1-11:3 ,tomccap
72,Ref-NMS: Breaking Proposal Bottlenecks in Two-Stage Referring Expression Grounding.,2021,"Long Chen, Wenbo Ma, Jun Xiao, Hanwang Zhang, Shih-Fu Chang", AAAI 2021: 1036-1044,aaai
73,Empowering Language Understanding with Counterfactual Reasoning.,2021,"Fuli Feng, Jizhi Zhang, Xiangnan He, Hanwang Zhang, Tat-Seng Chua", ACL/IJCNLP  2021: 2226-2236,acl
74,Are Missing Links Predictable? An Inferential Benchmark for Knowledge Graph Completion.,2021,"Yixin Cao, Xiang Ji, Xin Lv, Juanzi Li, Yonggang Wen, Hanwang Zhang", ACL/IJCNLP  2021: 6855-6865,acl
75,Distilling Causal Effect of Data in Class-Incremental Learning.,2021,"Xinting Hu, Kaihua Tang, Chunyan Miao, Xian-Sheng Hua, Hanwang Zhang", CVPR 2021: 3957-3966,cvpr
76,The Blessings of Unlabeled Background in Untrimmed Videos.,2021,"Yuan Liu, Jingyuan Chen, Zhenfang Chen, Bing Deng, Jianqiang Huang, Hanwang Zhang", CVPR 2021: 6176-6185,cvpr
77,Causal Attention for Vision-Language Tasks.,2021,"Xu Yang, Hanwang Zhang, Guojun Qi, Jianfei Cai", CVPR 2021: 9847-9857,cvpr
78,Counterfactual VQA: A Cause-Effect Look at Language Bias.,2021,"Yulei Niu, Kaihua Tang, Hanwang Zhang, Zhiwu Lu, Xian-Sheng Hua, Ji-Rong Wen", CVPR 2021: 12700-12710,cvpr
79,Counterfactual Zero-Shot and Open-Set Visual Recognition.,2021,"Zhongqi Yue, Tan Wang, Qianru Sun, Xian-Sheng Hua, Hanwang Zhang", CVPR 2021: 15404-15414,cvpr
