,Title,Year,Authors,Journal,Journal Acronym
48,Deep Learning-Based Perceptual Video Quality Enhancement for 3D Synthesized View.,2022,"Huan Zhang, Yun Zhang, Linwei Zhu, Weisi Lin", 32: 5080-5094 ,tcsv
49,Illumination Unification for Person Re-Identification.,2022,"Guoqing Zhang, Zhiyuan Luo, Yuhao Chen, Yuhui Zheng, Weisi Lin", 32: 6766-6777 ,tcsv
50,Distilling Knowledge From Object Classification to Aesthetics Assessment.,2022,"Jingwen Hou, Henghui Ding, Weisi Lin, Weide Liu, Yuming Fang", 32: 7386-7402 ,tcsv
51,Lightweight Salient Object Detection in Optical Remote Sensing Images via Feature Correlation.,2022,"Gongyang Li, Zhi Liu, Zhen Bai, Weisi Lin, Haibin Ling", 60: 1-12 ,tgrs
52,Multi-Content Complementation Network for Salient Object Detection in Optical Remote Sensing Images.,2022,"Gongyang Li, Zhi Liu, Weisi Lin, Haibin Ling", 60: 1-13 ,tgrs
53,Perceptually Unimportant Information Reduction and Cosine Similarity-Based Quality Assessment of 3D-Synthesized Images.,2022,"Sadbhawna, Vinit Jakhetiya, Shubham Chaudhary, Badri Narayan Subudhi, Weisi Lin, Sharath Chandra Guntuku", 31: 2027-2039 ,tip
54,"Single Image Super-Resolution Quality Assessment: A Real-World Dataset, Subjective Studies, and an Objective Metric.",2022,"Qiuping Jiang, Zhentao Liu, Ke Gu, Feng Shao, Xinfeng Zhang, Hantao Liu, Weisi Lin", 31: 2279-2294 ,tip
55,A no-Reference Stereoscopic Image Quality Assessment Network Based on Binocular Interaction and Fusion Mechanisms.,2022,"Jianwei Si, Baoxiang Huang, Huan Yang, Weisi Lin, Zhenkuan Pan", 31: 3066-3080 ,tip
56,Toward Top-Down Just Noticeable Difference Estimation of Natural Images.,2022,"Qiuping Jiang, Zhentao Liu, Shiqi Wang, Feng Shao, Weisi Lin", 31: 3697-3712 ,tip
57,From Whole Video to Frames: Weakly-Supervised Domain Adaptive Continuous-Time QoE Evaluation.,2022,"Leida Li, Pengfei Chen, Weisi Lin, Mai Xu, Guangming Shi", 31: 4937-4951 ,tip
58,Voxel Structure-Based Mesh Reconstruction From a 3D Point Cloud.,2022,"Chenlei Lv, Weisi Lin, Baoquan Zhao", 24: 1815-1829 ,tmm
59,Progress and Opportunities in Modelling Just-Noticeable Difference (JND) for Multimedia.,2022,"Weisi Lin, Gheorghita Ghinea", 24: 3706-3721 ,tmm
60,Video Quality Assessment With Serial Dependence Modeling.,2022,"Yongxu Liu, Jinjian Wu, Aobo Li, Leida Li, Weisheng Dong, Guangming Shi, Weisi Lin", 24: 3754-3768 ,tmm
61,Pasadena: Perceptually Aware and Stealthy Adversarial Denoise Attack.,2022,"Yupeng Cheng, Qing Guo, Felix Juefei-Xu, Shang-Wei Lin, Wei Feng, Weisi Lin, Yang Liu", 24: 3807-3822 ,tmm
62,CMUA-Watermark: A Cross-Model Universal Adversarial Watermark for Combating Deepfakes.,2022,"Hao Huang, Yongtao Wang, Zhaoyu Chen, Yuze Zhang, Yuheng Li, Zhi Tang, Wei Chu, Jingdong Chen, Weisi Lin, Kai-Kuang Ma", AAAI 2022: 989-997,aaai
63,IntegratedPIFu: Integrated Pixel Aligned Implicit Function for Single-View Human Reconstruction.,2022,"Kennard Yanting Chan, Guosheng Lin, Haiyu Zhao, Weisi Lin", ECCV  2022: 328-344,eccv
64,FAST-VQA: Efficient End-to-End Video Quality Assessment with Fragment Sampling.,2022,"Haoning Wu, Chaofeng Chen, Jingwen Hou, Liang Liao, Annan Wang, Wenxiu Sun, Qiong Yan, Weisi Lin", ECCV  2022: 538-554,eccv
65,Automatic facial skin feature detection for everyone.,2022,"Qian Zheng, Ankur Purwar, Heng Zhao, Guang Liang Lim, Ling Li, Debasish Behera, Qian Wang, Min Tan, Rizhao Cai, Jennifer Werner, Dennis Sng, Maurice van Steensel, Weisi Lin, Alex C. Kot", Imaging and Multimedia Analytics at the Edge 2022: 1-6,ei-imawm
66,Channel-Wise Bit Allocation for Deep Visual Feature Quantization.,2022,"Wei Wang, Zhuo Chen, Zhe Wang, Jie Lin, Long Xu, Weisi Lin", ICIP 2022: 3978-3982,icip
67,Exploring the Effectiveness of Video Perceptual Representation in Blind Video Quality Assessment.,2022,"Liang Liao, Kangmin Xu, Haoning Wu, Chaofeng Chen, Wenxiu Sun, Qiong Yan, Weisi Lin", ACM Multimedia 2022: 837-846,mm
68,S-PIFu: Integrating Parametric Human Models with PIFu for Single-view Clothed Human Reconstruction.,2022,"Kennard Yanting Chan, Guosheng Lin, Haiyu Zhao, Weisi Lin", NeurIPS 2022,nips
69,Auto-Weighted Layer Representation Based View Synthesis Distortion Estimation for 3-D Video Coding.,2022,"Jian Jin, Xingxing Zhang, Lili Meng, Weisi Lin, Jie Liang, Huaxiang Zhang, Yao Zhao",02420 ,corr
70,Lightweight Salient Object Detection in Optical Remote Sensing Images via Feature Correlation.,2022,"Gongyang Li, Zhi Liu, Zhen Bai, Weisi Lin, Haibin Ling",08049 ,corr
71,Full RGB Just Noticeable Difference (JND) Modelling.,2022,"Jian Jin, Dong Yu, Weisi Lin, Lili Meng, Hao Wang, Huaxiang Zhang",00629 ,corr
72,Adjacent Context Coordination Network for Salient Object Detection in Optical Remote Sensing Images.,2022,"Gongyang Li, Zhi Liu, Dan Zeng, Weisi Lin, Haibin Ling",13664 ,corr
73,Automatic Facial Skin Feature Detection for Everyone.,2022,"Qian Zheng, Ankur Purwar, Heng Zhao, Guang Liang Lim, Ling Li, Debasish Behera, Qian Wang, Min Tan, Rizhao Cai, Jennifer Werner, Dennis Sng, Maurice van Steensel, Weisi Lin, Alex C. Kot",16056 ,corr
74,SelfReformer: Self-Refined Network with Transformer for Salient Object Detection.,2022,"Yi Ke Yun, Weisi Lin",11283 ,corr
75,Distilling Knowledge from Object Classification to Aesthetics Assessment.,2022,"Jingwen Hou, Henghui Ding, Weisi Lin, Weide Liu, Yuming Fang",00809 ,corr
76,Minimum Noticeable Difference based Adversarial Privacy Preserving Image Generation.,2022,"Wen Sun, Jian Jin, Weisi Lin",08638 ,corr
77,DisCoVQA: Temporal Distortion-Content Transformers for Video Quality Assessment.,2022,"Haoning Wu, Chaofeng Chen, Liang Liao, Jingwen Hou, Wenxiu Sun, Qiong Yan, Weisi Lin",09853 ,corr
78,FAST-VQA: Efficient End-to-end Video Quality Assessment with Fragment Sampling.,2022,"Haoning Wu, Chaofeng Chen, Jingwen Hou, Liang Liao, Annan Wang, Wenxiu Sun, Qiong Yan, Weisi Lin",02595 ,corr
79,Exploring the Effectiveness of Video Perceptual Representation in Blind Video Quality Assessment.,2022,"Liang Liao, Kangmin Xu, Haoning Wu, Chaofeng Chen, Wenxiu Sun, Qiong Yan, Weisi Lin",03723 ,corr
80,HVS-Inspired Signal Degradation Network for Just Noticeable Difference Estimation.,2022,"Jian Jin, Yuan Xue, Xingxing Zhang, Lili Meng, Yao Zhao, Weisi Lin",07583 ,corr
81,Blind Quality Assessment of 3D Dense Point Clouds with Structure Guided Resampling.,2022,"Wei Zhou, Qi Yang, Qiuping Jiang, Guangtao Zhai, Weisi Lin",14603 ,corr
82,Neighbourhood Representative Sampling for Efficient End-to-end Video Quality Assessment.,2022,"Haoning Wu, Chaofeng Chen, Liang Liao, Jingwen Hou, Wenxiu Sun, Qiong Yan, Jinwei Gu, Weisi Lin",05357 ,corr
83,KSS-ICP: Point Cloud Registration based on Kendall Shape Space.,2022,"Chenlei Lv, Weisi Lin, Baoquan Zhao",02807 ,corr
84,Disentangling Aesthetic and Technical Effects for Video Quality Assessment of User Generated Content.,2022,"Haoning Wu, Liang Liao, Chaofeng Chen, Jingwen Hou, Annan Wang, Wenxiu Sun, Qiong Yan, Weisi Lin",04894 ,corr
85,IntegratedPIFu: Integrated Pixel Aligned Implicit Function for Single-view Human Reconstruction.,2022,"Kennard Yanting Chan, Guosheng Lin, Haiyu Zhao, Weisi Lin",07955 ,corr
86,Learning Detail-Structure Alternative Optimization for Blind Super-Resolution.,2022,"Feng Li, Yixuan Wu, Huihui Bai, Weisi Lin, Runmin Cong, Yao Zhao",01624 ,corr
87,Bridging Component Learning with Degradation Modelling for Blind Image Super-Resolution.,2022,"Yixuan Wu, Feng Li, Huihui Bai, Weisi Lin, Runmin Cong, Yao Zhao",01628 ,corr
88,Blind image quality prediction with hierarchical feature aggregation.,2021,"Jinjian Wu, Wen Yang, Leida Li, Weisheng Dong, Guangming Shi, Weisi Lin", 552: 167-182 ,isci
89,Bi-disparity sparse feature learning for 3D visual discomfort prediction.,2021,"Maryam Karimi, Mansour Nejati, Weisi Lin", 188: 108179 ,sigpro
90,Fine-Grained Patch Segmentation and Rasterization for 3-D Point Cloud Attribute Compression.,2021,"Baoquan Zhao, Weisi Lin, Chenlei Lv", 31: 4590-4602 ,tcsv
91,End-to-End Ensemble Learning by Exploiting the Correlation Between Individuals and Weights.,2021,"Shasha Mao, Weisi Lin, Licheng Jiao, Shuiping Gou, Jiawei Chen", 51: 2835-2846 ,tcyb
92,Temporal Reasoning Guided QoE Evaluation for Mobile Live Video Broadcasting.,2021,"Pengfei Chen, Leida Li, Jinjian Wu, Yabin Zhang, Weisi Lin", 30: 3279-3292 ,tip
93,Hierarchical Alternate Interaction Network for RGB-D Salient Object Detection.,2021,"Gongyang Li, Zhi Liu, Minyu Chen, Zhen Bai, Weisi Lin, Haibin Ling", 30: 3528-3542 ,tip
94,Blind Image Quality Assessment With Active Inference.,2021,"Jupo Ma, Jinjian Wu, Leida Li, Weisheng Dong, Xuemei Xie, Guangming Shi, Weisi Lin", 30: 3650-3663 ,tip
95,Approximate Intrinsic Voxel Structure for Point Cloud Simplification.,2021,"Chenlei Lv, Weisi Lin, Baoquan Zhao", 30: 7241-7255 ,tip
96,Progressive Self-Guided Loss for Salient Object Detection.,2021,"Sheng Yang, Weisi Lin, Guosheng Lin, Qiuping Jiang, Zichuan Liu", 30: 8426-8438 ,tip
97,PM₂.₅ Monitoring: Use Information Abundance Measurement and Wide and Deep Learning.,2021,"Ke Gu, Hongyan Liu, Zhifang Xia, Junfei Qiao, Weisi Lin, Daniel Thalmann", 32: 4278-4290 ,tnn
98,Collaborative Intelligence: Challenges and Opportunities.,2021,"Ivan V. Bajic, Weisi Lin, Yonghong Tian", ICASSP 2021: 8493-8497,icassp
99,Low Resolution Information Also Matters: Learning Multi-Resolution Representations for Person Re-Identification.,2021,"Guoqing Zhang, Yuhao Chen, Weisi Lin, Arun Kumar Chandran, Xuan Jing", IJCAI 2021: 1295-1301,ijcai
100,Progressive Self-Guided Loss for Salient Object Detection.,2021,"Sheng Yang, Weisi Lin, Guosheng Lin, Qiuping Jiang, Zichuan Liu",02412 ,corr
101,Collaborative Intelligence: Challenges and Opportunities.,2021,"Ivan V. Bajic, Weisi Lin, Yonghong Tian",06841 ,corr
102,Does deep machine vision have just noticeable difference (JND)?,2021,"Jian Jin, Xingxing Zhang, Xin Fu, Huan Zhang, Weisi Lin, Jian Lou, Yao Zhao",08168 ,corr
103,Learning Image Aesthetic Assessment from Object-level Visual Components.,2021,"Jingwen Hou, Sheng Yang, Weisi Lin, Baoquan Zhao, Yuming Fang",01548 ,corr
104,Voxel Structure-based Mesh Reconstruction from a 3D Point Cloud.,2021,"Chenlei Lv, Weisi Lin, Baoquan Zhao",10622 ,corr
105,CMUA-Watermark: A Cross-Model Universal Adversarial Watermark for Combating Deepfakes.,2021,"Hao Huang, Yongtao Wang, Zhaoyu Chen, Yuheng Li, Zhi Tang, Wei Chu, Jingdong Chen, Weisi Lin, Kai-Kuang Ma",10872 ,corr
106,Low Resolution Information Also Matters: Learning Multi-Resolution Representations for Person Re-Identification.,2021,"Guoqing Zhang, Yuhao Chen, Weisi Lin, Arun Kumar Chandran, Xuan Jing",12684 ,corr
107,Towards Top-Down Just Noticeable Difference Estimation of Natural Images.,2021,"Qiuping Jiang, Zhentao Liu, Shiqi Wang, Feng Shao, Weisi Lin",05058 ,corr
