,Title,Year,Authors,Journal,Journal Acronym
99,3D Pose Transfer with Correspondence Learning and Mesh Refinement.,2021,"Chaoyue Song, Jiacheng Wei, Ruibo Li, Fayao Liu, Guosheng Lin", NeurIPS 2021: 3108-3120,nips
100,CycleSegNet: Object Co-segmentation with Cycle Refinement and Region Correspondence.,2021,"Guankai Li, Chi Zhang, Guosheng Lin",01308 ,corr
101,Progressive Self-Guided Loss for Salient Object Detection.,2021,"Sheng Yang, Weisi Lin, Guosheng Lin, Qiuping Jiang, Zichuan Liu",02412 ,corr
102,Online Active Proposal Set Generation for Weakly Supervised Object Detection.,2021,"Ruibing Jin, Guosheng Lin, Changyun Wen",07929 ,corr
103,Context Decoupling Augmentation for Weakly Supervised Semantic Segmentation.,2021,"Yukun Su, Ruizhou Sun, Guosheng Lin, Qingyao Wu",01795 ,corr
104,Few-Shot Incremental Learning with Continually Evolved Classifiers.,2021,"Chi Zhang, Nan Song, Guosheng Lin, Yun Zheng, Pan Pan, Yinghui Xu",03047 ,corr
105,CT-Net: Complementary Transfering Network for Garment Transfer with Arbitrary Geometric Changes.,2021,"Fan Yang, Guosheng Lin",05497 ,corr
106,HCRF-Flow: Scene Flow from Point Clouds with Continuous High-order CRFs and Position-aware Flow Embedding.,2021,"Ruibo Li, Guosheng Lin, Tong He, Fayao Liu, Chunhua Shen",07751 ,corr
107,Self-Point-Flow: Self-Supervised Scene Flow Estimation from Point Clouds with Optimal Transport and Random Walk.,2021,"Ruibo Li, Guosheng Lin, Lihua Xie",08248 ,corr
108,Dense Supervision Propagation for Weakly Supervised Semantic Segmentation on 3D Point Clouds.,2021,"Jiacheng Wei, Guosheng Lin, Kim-Hui Yap, Fayao Liu, Tzu-Yi Hung",11267 ,corr
109,Remember What You have drawn: Semantic Image Manipulation with Memory.,2021,"Xiangxi Shi, Zhonghua Wu, Guosheng Lin, Jianfei Cai, Shafiq R. Joty",12579 ,corr
110,Cycle-Consistent Inverse GAN for Text-to-Image Synthesis.,2021,"Hao Wang, Guosheng Lin, Steven C. H. Hoi, Chunyan Miao",01361 ,corr
111,Point Discriminative Learning for Unsupervised Representation Learning on 3D Point Clouds.,2021,"Fayao Liu, Guosheng Lin, Chuan-Sheng Foo",02104 ,corr
112,M2IOSR: Maximal Mutual Information Open Set Recognition.,2021,"Xin Sun, Henghui Ding, Chi Zhang, Guosheng Lin, Keck Voon Ling",02373 ,corr
113,Learning Meta-class Memory for Few-Shot Semantic Segmentation.,2021,"Zhonghua Wu, Xiangxi Shi, Guosheng Lin, Jianfei Cai",02958 ,corr
114,Few-Shot Segmentation with Global and Local Contrastive Learning.,2021,"Weide Liu, Zhonghua Wu, Henghui Ding, Fayao Liu, Jie Lin, Guosheng Lin",05293 ,corr
115,Cross-Modal Graph with Meta Concepts for Video Captioning.,2021,"Hao Wang, Guosheng Lin, Steven C. H. Hoi, Chunyan Miao",06458 ,corr
116,Cross-Image Region Mining with Region Prototypical Network for Weakly Supervised Segmentation.,2021,"Weide Liu, Xiangfei Kong, Tzu-Yi Hung, Guosheng Lin",07413 ,corr
117,MV-TON: Memory-based Video Virtual Try-on network.,2021,"Xiaojing Zhong, Zhonghua Wu, Taizhe Tan, Guosheng Lin, Qingyao Wu",07502 ,corr
118,Few-shot Segmentation with Optimal Transport Matching and Message Flow.,2021,"Weide Liu, Chi Zhang, Henghui Ding, Tzu-Yi Hung, Guosheng Lin",08518 ,corr
119,Calibrating Class Activation Maps for Long-Tailed Visual Recognition.,2021,"Chi Zhang, Guosheng Lin, Lvlong Lai, Henghui Ding, Qingyao Wu",12757 ,corr
120,Meta Navigator: Search for a Good Adaptation Policy for Few-shot Learning.,2021,"Chi Zhang, Henghui Ding, Guosheng Lin, Ruibo Li, Changhu Wang, Chunhua Shen",05749 ,corr
121,3D Pose Transfer with Correspondence Learning and Mesh Refinement.,2021,"Chaoyue Song, Jiacheng Wei, Ruibo Li, Fayao Liu, Guosheng Lin",15025 ,corr
122,Learning Structural Representations for Recipe Generation and Food Retrieval.,2021,"Hao Wang, Guosheng Lin, Steven C. H. Hoi, Chunyan Miao",01209 ,corr
123,Improving Tail-Class Representation with Centroid Contrastive Learning.,2021,"Anthony Meng Huat Tiong, Junnan Li, Guosheng Lin, Boyang Li, Caiming Xiong, Steven C. H. Hoi",10048 ,corr
124,Bottom-Up Scene Text Detection with Markov Clustering Networks.,2020,"Zichuan Liu, Guosheng Lin, Wang Ling Goh", 128: 1786-1809 ,ijcv
